,Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal,Telephone,Mail,Site_web,Commune,Description
790,Meublé Duplé,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.03164948,55.22760508,"10, rue du Grand Hôtel - Appt n° 34 - Résidence les Terrasses de Boucan",97434,+33 2 62 24 81 44,isa.duple@wanadoo.fr,,Saint-Paul,
791,Restaurant Le Tropikal,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.320228,55.443885,ZA de la Pépinière - Pierrefonds,97410,+33 6 92 07 33 42,,,Saint-Pierre,
792,Héli Club de Bourbon,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-21.31852912,55.42517662,Chemin des Pêcheurs - Aérodrome de Pierrefonds,97410,+33 2 62 57 99 46,jlebon@runnet.com,,Saint-Pierre,
793,Adélaïdes (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.34627428,55.48770639,"144, avenue du Président Mittérand",97410,+33 2 62 25 86 75,,,Saint-Pierre,
794,Baie des Anges (La),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.343074,55.481249,"34, rue de l’église",97410,+33 2 62 35 18 40,labaiedesangesdavid@orange.fr,,Saint-Pierre,
795,Cabanes sur une Ile (Des),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.25531,55.429458,"3, allée des Marjolaines",97421,+33 2 62 70 10 54,contact@descabanessuruneile.com,http://www.descabanessuruneile.com/,Saint-Louis,
802,Maison du Lagon (La),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,-21.09151089,55.23231431,"72, rue Auguste Lacaussade",97434,+33 2 62 24 30 14,lamaisondulagon@wanadoo.fr,http://www.lamaisondulagon.com/,Saint-Paul,
804,Ostéria (L'),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.3387823,55.47829609,"16, rue Marius et Ary Leblond",97410,+33 2 62 25 14 15,restolosteria@yahoo.fr,,Saint-Pierre,
805,Barquette (La),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.87792,55.453074,72 Rue Pasteur,97400,+33 2 62 56 10 99,,,Saint-Denis,
806,Julmos Loisirs,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#ThemePark|http://schema.org/AmusementPark,-21.133651,55.476632,Mare à Joncs,97413,+33 6 92 05 38 99,julmos.cilaos@orange.fr,,Cilaos,
808,Villa les Grenadines,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.250005,55.474696,"53, rue de la Cure",97414,+33 2 62 33 78 89,,,Entre-Deux,
809,Porcelaines (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.09510113,55.24142489,"23, rue des Porcelaines",97434,+33 2 62 24 16 61,location.lesporcelaines@gmail.com,http://www.bungalowporcelaines.com/,Saint-Paul,
811,Cap Marine (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.362162,55.52859,"17, avenue Daniel Ramin - Grand Bois",97410,+33 2 62 31 04 87,info@capmarine.net,http://www.capmarine.net/,Saint-Pierre,
813,Eden (L'),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.030799,55.228177,"15, place des Coquillages",97434,+33 2 62 25 52 83,,,Saint-Paul,
814,Bistrot de Pépé Gentil (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.029377,55.227489,"15, place des Coquillages",97434,+33 2 62 22 12 78,,,Saint-Paul,
815,Table d'hôte Thomas,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#TableHotes|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.06682509,55.39887509,Roche Plate - Mafate,97460,+33 2 62 43 61 19,,,Saint-Paul,
816,Gîte Vivette Thiburce,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#StopOverOrGroupLodge|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.06872245,55.39892214,Roche Plate - Mafate,97460,+33 6 92 43 84 98,,,Saint-Paul,
817,Gîte du Gros Piton,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#StopOverOrGroupLodge|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.0695755,55.40413865,Roche Plate - Mafate,97460,+33 2 62 34 81 27,,,Saint-Paul,
818,Chez Juliette,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#StopOverOrGroupLodge|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.067805,55.400079,Roche Plate - Mafate,97460,+33 6 92 34 01 49,,,Saint-Paul,
819,Gîte Lavitra,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#StopOverOrGroupLodge|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.07116430924,55.397931158364,Roche Plate - Mafate,97460,+33 6 92 21 44 03,,,Saint-Paul,
820,Chez Merlin,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#StopOverOrGroupLodge|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.068436,55.40397,Roche Plate - Mafate,97460,+33 6 92 45 94 91,gerant.societe@gmail.com,,Saint-Paul,
821,Ti Kaz' Bleu,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#StopOverOrGroupLodge|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.068995,55.403409,Roche Plate - Mafate,97460,+33 6 92 29 37 58,,,Saint-Paul,
823,O Resto,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.052267,55.225581,"21, rue Saint-Laurent",97434,+33 2 62 24 00 24,,http://www.laboucherie.fr/,Saint-Paul,
825,Euphrasie Christine,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.15979333,55.30629298,"116, rue Roland Garros",97436,+33 2 62 54 80 42,,,Saint-Leu,
826,Crabe Sous la Varangue (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.325941,55.800217,"1, RN2 Le Tremblet",97442,+33 2 62 98 91 85,lacazboyer@laposte.net,,Saint-Philippe,
827,Chez Papa Daya,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,-21.34258498,55.47528723,"27, rue du Four à Chaux",97410,+33 2 62 25 64 87,chez.papa.daya@orange.fr,http://www.chezpapadaya.com/,Saint-Pierre,
828,Mezzo Di Pasta,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.343596,55.477147,Boulevard Hubert Delisle,97410,+33 2 62 71 39 36,kza-pates-fdm-sp@orange.fr,,Saint-Pierre,
829,Mahi-Mahi (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.34349,55.470282,Boulevard Hubert Delisle,97410,+33 2 62 59 31 96,,,Saint-Pierre,
830,Cap Méchant d'Abord (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.343885,55.4777,Boulevard Hubert Delisle,97410,+33 2 62 91 71 99,capmechant@gmail.com,,Saint-Pierre,
831,Kabarhum,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-21.343095,55.473709,Boulevard Hubert Delisle,97410,+33 2 62 35 39 94,,,Saint-Pierre,
834,Chalet Bourg-Murat,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.199815,55.5819,8 impasse les Topazes,97418,+33 2 62 61 08 54,,,Le Tampon,
835,Case Anis,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.08689,55.231651,"19 bis, 2 rue Etienne Azema",97434,+33 2 62 24 14 54,carole.hoarau@sfr.fr,,Saint-Paul,
837,Kaz Do (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.288902,55.406887,"31, rue Saint-Philippe",97450,+33 2 62 26 96 99,,,Saint-Louis,
839,Trattoria (La),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.14798695,55.27757123,Pointe des Châteaux - CD 12,97436,+33 2 62 34 89 89,hotel@iloha.fr,http://www.iloha.fr/,Saint-Leu,
840,Kotémer,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.14798695,55.27757123,Pointe des Châteaux - CD 12,97436,+33 2 62 34 89 89,hotel@iloha.fr,,Saint-Leu,
843,Délices Chez Dong,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.00837,55.271608,"39, rue Marius et Ary Leblond",97460,+33 2 62 45 60 15,,,Saint-Paul,
844,Collines de Boucan (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.039864,55.224299,"2, chemin des Lantanas - Route du Théâtre",97434,+33 6 92 66 42 13,collinesdeboucan@wanadoo.fr,,Saint-Paul,
846,Ere des Mets (L'),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.896816,55.460196,"18, boulevard Saint-François",97400,+33 6 92 11 69 59,,,Saint-Denis,
848,Villa de Tinou (La),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.157294,55.298781,"461, chemin de la Surprise - La Fontaine",97436,+33 6 92 58 27 99,jeanpaultecher@gmail.com,,Saint-Leu,
849,Ferme du Kilimandjaro (La),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.233558,55.580576,"10, impasse Bernard Céleste - Petite Ferme",97418,+33 2 62 43 13 41,serena.hajek@hotmail.fr,http://www.lafermedukilimandjaro.fr/,Le Tampon,
