,Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal,Telephone,Mail,Site_web,Commune,Description
973,Musée de la Libération de Paris - Musée du général Leclerc - Musée Jean Moulin,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.83417499999999,2.33266679999997,4 avenue du Colonel Henri Rol-Tanguy,75014,+33 1 40 64 39 44,,https://www.museeliberation-leclerc-moulin.paris.fr/,Paris,"Ce musée historique a rouvert ses portes à l’occasion du 75e anniversaire de la Libération de Paris, sur la place Denfert-Rochereau. Jean Moulin vécut à proximité ; le colonel Rol-Tanguy, chef régional des FFI, y installa en sous-sol son poste de commandement et le général Leclerc traversa la place en entrant dans la capitale, le 25 août 1944. Divisé en plusieurs espaces thématiques, le musée raconte l'histoire de la Seconde Guerre mondiale à travers celle de figures maraquantes."
974,Colonne Vendôme,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#RemarkableBuilding,48.8674885,2.329244399999993,Place Vendôme,75001,,,https://www.parisinfo.com/musee-monument-paris/71229/Colonne-Vend%C3%B4me,Paris,"Inspirée de la colonne Trajane à Rome, la colonne Vendôme culmine à 44 mètres au centre de l’une des places les plus luxueuses au monde. Le monument est érigé en 1810, à la demande de Napoléon Ier, afin de rendre hommage à la Grande Armée, victorieuse de la bataille d’Austerlitz. Coulée dans le bronze de 1 200 canons arrachés aux armées russes et autrichiennes, et décorée à la manière antique, la colonne Vendôme figure parmi les bâtis historiques les plus emblématiques de la capitale."
975,Château de Monte-Cristo - Demeure et Parc d'Alexandre Dumas,https://www.datatourisme.fr/ontology/core#Castle|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#RemarkableBuilding,48.8858807,2.1031992000000628,1 avenue du Président Kennedy,78560,+33 1 39 16 49 49,contact@chateau-monte-cristo.com,http://www.chateau-monte-cristo.com/,Le Port-Marly,"En 1844, l’écrivain Alexandre Dumas - alors au sommet de sa gloire après le succès des Trois Mousquetaires et du Comte de Monte-Cristo - se fait construire un petit château sur les hauteurs de Port-Marly pour fuir la frénésie de Paris. L’édifice de style renaissance regorge de souvenirs de l'écrivain et abrite de nombreux trésors, dont le surprenant salon mauresque où sont exposés les bustes de ses auteurs préférés : Dante, Shakespeare et Molière. Face au château de Monte-Cristo se dresse le château d’If, petit castel néogothique cerclé d'eau où l’écrivain se réfugie pour écrire. L’ensemble est niché dans un ravissant parc à l’anglaise agrémenté de cours d’eau et de grottes."
977,Disneyland® Paris,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#ThemePark|http://schema.org/AmusementPark,48.8684636316323,2.779758926983732,Disneyland® Paris,77777,+33 825 30 05 00,,https://www.disneylandparis.com/,Chessy,"C'est l'un des parcs d'attraction les plus visités au monde. Situé à proximité de la capitale et facilement accessible par les transports en commun, Disneyland® Paris plonge le visiteur dans un monde féérique, peuplé des personnages emblématiques de l'univers Disney. Le temps d'une journée ou à l'occasion d'un séjour, petits et grands font le plein d'émotions et de sensations fortes en profitant des différents espaces thématiques du parc : Disneyland® Paris, Walt Disney Studios® et Disney Village®."
978,Hôtel Brady – Gare de l’Est,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8716895317848,2.3551216359028024,31 boulevard de Strasbourg,75010,+33 1 47 70 25 00,contact@hotelbrady.com,https://www.hotelbrady.com/,Paris,
979,Hôtel Whistler,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8793648,2.3559632000000192,36 rue de Saint-Quentin,75010,+33 1 53 20 09 09,bonjour@whistlerparis.com,https://www.whistlerparis.com/,Paris,
980,Kyriad Sannois - Ermont,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.98228497840196,2.24269240000001,Rue des Loges - Ech.A115 - Sannois - Franconville,95110,+33 1 34 13 79 57,ermont.sannois@kyriad.fr,https://sannois-ermont.kyriad.com/fr-fr/,Sannois,
981,Auberge de jeunesse HI Paris d'Artagnan,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#YouthHostelAndInternationalCenter|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hostel,48.8596502,2.4077819,80 rue Vitruve,75020,+33 1 40 32 34 56,paris.le-dartagnan@hifrance.org,https://www.hifrance.org/auberges-de-jeunesse/paris-le-dartagnan/,Paris,
982,Hôtel Da Vinci,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.85718506786578,2.331919564762168,25 rue des Saints Pères,75006,+33 1 55 35 41 88,reception@hoteldavinciparis.com,https://www.hoteldavinciparis.com/,Paris,
983,Hôtel Le Pradey,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.86423869999999,2.3315284000000247,5 rue Saint-Roch,75001,+33 1 42 60 31 70,contact@lepradey.com,https://www.lepradey.com/,Paris,
984,Hôtel Beige,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.87732344102771,2.341689584398136,12 rue de Maubeuge,75009,+33 1 45 26 97 71,bonjour@hotelbeige.paris,https://www.hotelbeige.pari,Paris,
985,Hôtel Maxim Folies,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8737528,2.3444270999999617,14 rue Geoffroy-Marie,75009,+33 1 44 83 67 15,bonjour@hotelmaximfolies.com,https://www.hotelmaximfolies.com/,Paris,
986,Maxim Quartier Latin,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8402474,2.352204000000029,28 rue Censier,75005,+33 1 43 31 16 15,bonjour@hotelmaximlatin.com,https://www.hotelmaximlatin.com/,Paris,
987,Dream Hôtel Opéra,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.87332011953326,2.338227537165694,15 rue Le Peletier,75009,+33 1 42 46 79 53,welcome@dreamhotelopera.com,https://www.dreamhotelopera.com/,Paris,
988,Gîte de Greffiers,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.6141156,1.8405017000000043,56 rue de la Droue - Hameau de Greffiers,78120,+33 1 30 41 01 10,,https://www.gites-de-france.com/,Sonchamp,
989,Canopy by Hilton Paris Trocadéro,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.86460048606524,2.2852684556904377,16 avenue d’Eylau,75116,+33 1 45 50 50 70,res@hilton.com,https://www.hilton.com/en/hotels/parpypy-canopy-paris-trocadero/,Paris,
990,Center Parcs Villages Nature Paris,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#HolidayResort|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.83316867131056,2.8269866965298656,1 Route de Villeneuve,77700,+33 1 61 10 77 31,seminairesvn@villagesnature.com,https://www.centerparcs.fr/fr-fr/france/fp_VN_vacances-domaine-villages-nature-paris,Bailly-Romainvilliers,
991,Campanile Rungis - Orly,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.76329601219078,2.3606659669245857,8 rue du Séminaire,94550,+33 1 84 04 08 39,rungis@campanile.fr,https://paris-orly-rungis.campanile.com/fr-fr/,Chevilly-Larue,
992,Ferme de la Mercy,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.60913,3.158834,Ferme de la Mercy,77160,+33 1 64 00 93 10,fermedelamercy@wanadoo.fr,https://www.gites-de-france.com/fr,Chenoise-Cucharmoy,
993,La Coccinelle,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.6277821,2.4326410999999557,19 rue des Mazières,91000,+33 1 64 97 96 32,js.detrait@libertysurf.fr,https://www.gites-de-france.com/,Villabé,
994,Hôtel Rosalie,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8321002,2.353633500000001,8 bis avenue de la Sœur Rosalie,75013,+33 1 43 36 62 00,bonjour@hotel-rosalie.com,https://www.hotel-rosalie.com/,Paris,
995,Gîte de groupe Au Bois Chalet,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#YouthHostelAndInternationalCenter|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hostel,49.0742534,3.024099999999976,37 rue de Soissons - Ferme de la Croix,77145,+33 6 14 30 67 54,,https://www.gites-de-france.com/,May-en-Multien,
997,Nest Paris La Défense By MGallery,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.88846059999999,2.2474150000000463,34 cours Michelet  (accès piéton) - 33 voie des sculpteurs (accès routier),92060,+33 1 47 76 44 43,,https://all.accor.com/hotel/0912/index.fr.shtml,Puteaux,
998,Timhotel Paris Gare de Lyon,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,48.8466963,2.3701449999999795,1 bis-3 rue d'Austerlitz,75012,+33 1 43 44 13 47,gare.de.lyon@timhotel.com,http://www.timhotel.com/fr/nos-hotels-details/29-timhotel-paris-gare-de-lyon.htm,Paris,
